StationUID,StationID,AuthorityID,BikesCapacity,ServiceType,SrcUpdateTime,UpdateTime,sna,StationName_En,longitude,latitude,GeoHash,StationAddress_Zh_tw,StationAddress_En
TPE500111023,500111023,TPE,48,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_東陽公園,YouBike2.0_Dongyang Park,121.59792,25.05716,wsqqx18bs,重陽路125巷34號東側,"No. 34, Ln. 125, Chongyang Rd. (East)"
TPE500111024,500111024,TPE,44,2,2025-05-27T10:26:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_向陽南港路口,YouBike2.0_Xiangyang Rd. & Nangang Rd. Intersection,121.59423,25.05437,wsqqwcn0q,向陽路49號北側,"No. 49, Xiangyang Rd. (North)"
TPE500111025,500111025,TPE,11,2,2025-05-27T10:28:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港車站(忠孝東路七段415巷),"YouBike2.0_Nangang Sta. (Ln. 415, Sec. 7, Zhongxiao E. Rd.)",121.60922,25.05252,wsqqx29js,忠孝東路七段510號西北側,"No. 510, Sec. 7, Zhongxiao E. Rd. (Northwest)"
TPE500111026,500111026,TPE,23,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港站(2號出口),YouBike2.0_MRT Nangang Sta. (Exit 2),121.60741,25.05201,wsqqx0xfd,忠孝東路七段380號(2號出口),"No. 380, Sec. 7, Zhongxiao E. Rd. (Exit 2)"
TPE500111027,500111027,TPE,20,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港站(1號出口),YouBike2.0_MRT Nangang Sta. (Exit 1),121.60642,25.05192,wsqqx0x44,忠孝東路七段380號(1號出口),"No. 380, Sec. 7, Zhongxiao E. Rd. (Exit 1)"
TPE500111028,500111028,TPE,22,2,2025-05-27T10:40:16+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_東新國小,YouBike2.0_Dongxin Elementary School,121.6028,25.05507,wsqqx1hkq,東明街68號北側,"No. 68, Dongming St. (North)"
TPE500111029,500111029,TPE,20,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中華科技大學,YouBike2.0_China University of Science and Technology,121.60985,25.03392,wsqqrm394,研究院路三段246號東側,"No. 246, Sec. 3, Yanjiuyuan Rd. (East)"
TPE500111030,500111030,TPE,19,2,2025-05-27T10:42:15+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_六福公園,YouBike2.0_Liufu Park,121.61703,25.04681,wsqqrrwu4,研究院路二段35巷23弄25號北側,"No. 25, Aly. 23, Ln. 35, Sec. 2, Academia Rd. (North)"
TPE500111031,500111031,TPE,24,2,2025-05-27T10:40:16+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港加壓站,YouBike2.0_Nangangjiaya Sta.,121.61594,25.04805,wsqqrry52,研究院路二段3巷1號西側,"No. 1, Ln. 3, Sec. 2, Academia Rd. (West)"
TPE500111032,500111032,TPE,21,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北流行音樂中心(南港路),YouBike2.0_Taipei Pop Music Center,121.59945,25.05343,wsqqx0f4b,南港路二段200-1號南側,"No. 200-1, Sec. 2, Nangang Rd.(South)"
TPE500111033,500111033,TPE,26,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興南公園,YouBike2.0_Xingnan Park,121.60396,25.05766,wsqqx1t73,重陽路269號南側,"No. 269, Chongyang Rd. (South)"
TPE500111034,500111034,TPE,32,2,2025-05-27T10:25:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北流行音樂中心(市民大道),YouBike2.0_Taipei Pop Music Center (Civic Blvd),121.59839,25.05211,wsqqx095p,市民大道八段99號,"No. 99, Sec. 8, Civic Blvd."
TPE500111035,500111035,TPE,30,2,2025-05-27T10:38:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港車站(市民大道),YouBike2.0_Nangang Train Sta. (Civic Blvd),121.60656,25.05326,wsqqx0z1y,南港路一段313號(市民大道),"No. 313, Sec. 1, Nangang Rd."
TPE500111036,500111036,TPE,26,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路七段527巷口,"YouBike2.0_Ln. 527, Sec. 7, Zhongxiao E Rd. Intersection",121.61275,25.05266,wsqqx2ewq,忠孝東路七段552號,"No. 552, Sec. 7, Zhongxiao E Rd."
TPE500111037,500111037,TPE,25,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港軟體園區(新民街),YouBike2.0_NKSP (Xinmin St),121.61369,25.05627,wsqqx3k7k,新民街15號北側,"No. 15, Xinmin St. (North)"
TPE500111038,500111038,TPE,35,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_世貿公園,YouBike2.0_World Trade Park,121.61422,25.05831,wsqqx3sz0,經貿二路188-1號,"No. 188-1, Jingmao 2nd Rd."
TPE500111039,500111039,TPE,26,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_凌雲五村(研究院路三段8巷),"YouBike2.0_Lingyun Village 5 (Ln. 8, Sec. 3, Yanjiuyuan Rd.)",121.61688,25.03595,wsqqrmwsy,研究院路三段10巷1號東側,"No. 1, Ln. 10, Sec. 3, Yanjiuyuan Rd. (East)"
TPE500111040,500111040,TPE,20,2,2025-05-27T10:41:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_新新公園(昆陽街60巷),"YouBike2.0_Xinxin Park (Ln. 60, Kunyang St.)",121.59053,25.0521,wsqqwbee0,南港路三段47巷8號南側,"No. 8, Ln. 47, Sec. 3, Nangang Rd. (South)"
TPE500111041,500111041,TPE,26,2,2025-05-27T10:11:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港高中(昆陽街),YouBike2.0_Nangang Senior High School (Kunyang St.),121.59279,25.05285,wsqqwbtpm,昆陽街58號東側,"No. 58, Kunyang St. (East)"
TPE500111042,500111042,TPE,20,2,2025-05-27T10:11:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段290巷口,"YouBike2.0_Ln. 290, Sec. 3, Nangang Rd. Intersection",121.58152,25.05234,wsqqw8suq,南港路三段314巷20號,"No.20, Ln. 314, Sec. 3, Nangang Rd."
TPE500111043,500111043,TPE,25,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段220巷口,"YouBike2.0_Ln. 220, Sec. 3, Nangang Rd. Intersection",121.58599,25.05289,wsqqwb8pw,南港路三段133號,"No. 133, Sec. 3, Nangang Rd."
TPE500111044,500111044,TPE,28,2,2025-05-27T10:22:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港東新街口,YouBike2.0_Nangang Rd. & Dongxin St. Intersection,121.58284,25.05168,wsqqw8tbt,東新街4號東側,"No. 4, Dongxin St. (East)"
TPE500111045,500111045,TPE,40,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_八德中坡路口,YouBike2.0_Bade Rd. & Zhongpo Rd. Intersection,121.5803,25.05064,wsqqw8k4d,八德路四段873號,"No. 873, Sec. 4, Bade Rd."
TPE500111046,500111046,TPE,18,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運後山埤站(3號出口),YouBike2.0_MRT Houshanpi Sta. (Exit 3),121.5836,25.04511,wsqqqxq6r,玉成街150號,"No. 150, Yucheng St."
TPE500111047,500111047,TPE,26,2,2025-05-27T10:13:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_玉成公園運動中心,YouBike2.0_Yucheng Park Sports Center,121.58493,25.04193,wsqqqwxry,中坡南路19號,"-No. 19, Zhongpo S. Rd."
TPE500111048,500111048,TPE,25,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_百福公園,YouBike2.0_Baifu Park,121.58788,25.03884,wsqqqy1tf,福德街309巷7號南側,"No. 7, Ln. 309, Fude St. (South)"
TPE500111049,500111049,TPE,20,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南湖大橋(經貿二路255巷),"YouBike2.0_Nanhu Bridge (Ln. 255, Jingmao 2nd Rd.)",121.61384,25.06148,wsqqx6k3x,經貿二路255巷1號,"No. 1, Ln. 255, Jingmao 2nd Rd."
TPE500111050,500111050,TPE,21,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_園區重陽路口,YouBike2.0_Park St. & Chongyang Rd. Intersection,121.61072,25.05937,wsqqx3fjr,重陽路458號西側,"No. 458, Chongyang Rd.(West)"
TPE500111051,500111051,TPE,24,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港車站B棟(市民大道),YouBike2.0_Nangang Station Building B (Civic Blvd.),121.60549,25.05293,wsqqx0wrv,忠孝東路七段359號(市民大道),"No. 359, Sec. 7, Zhongxiao E. Rd."
TPE500111052,500111052,TPE,25,2,2025-05-27T10:12:05+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_胡適公園,YouBike2.0_Dr.Hu Shih Park,121.61766,25.04014,wsqqrqrm2,研究院路二段/研究院路二段132巷北側,"No. 130, Sec. 2, Academia Rd. Intersection (East)"
TPE500111053,500111053,TPE,19,2,2025-05-27T10:09:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港抽水站,YouBike2.0_Nangang Pumping Station,121.61267,25.06164,wsqqx67ds,重陽路505號,"No. 505, Chongyang Rd."
TPE500111054,500111054,TPE,20,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_經貿公園,YouBike2.0_Jingmao Park,121.61597,25.06271,wsqqx6w0c,經園街58號北側,"No. 58, Jingyuan St. (North)"
TPE500111055,500111055,TPE,33,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_育成高中,YouBike2.0_Yu Cheng Senior High School,121.60983,25.05853,wsqqx3c8d,惠民街71號西側,"No. 71, Huimin St. (West)"
TPE500111056,500111056,TPE,42,2,2025-05-27T10:27:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港展覽館站(7號出口),YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 7),121.6181,25.05436,wsqqx3p85,富康街1巷16弄2號東側,"No. 2, Aly. 16, Ln. 1, Fukang St. (East)"
TPE500111057,500111057,TPE,18,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_力行橋(南港),YouBike2.0_Lixing Bridge (Nangang),121.61686,25.05172,wsqqx2w8y,研究院路一段101巷16弄2號南側,"No. 2, Aly. 16, Ln. 101, Sec. 1, Academia Rd."
TPE500111058,500111058,TPE,18,2,2025-05-27T10:12:05+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_舊莊國小(舊莊街一段),"YouBike2.0_JiuZhuang Elementary School(Sec. 1, Jiuzong Rd.)",121.62015,25.03987,wsqqrw35f,舊莊街一段/舊莊街一段145巷口,"Sec. 1, Jiuzong Rd. & Ln. 145, Sec. 1, Jiuzong Rd. Intersection"
TPE500111059,500111059,TPE,24,2,2025-05-27T10:17:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_向陽公園,YouBike2.0_Siangyang Greens,121.59265,25.05705,wsqqwcmpf,成功路一段76號對側,"No. 76, Sec. 1, Chenggong Rd. (Opposite)"
TPE500111060,500111060,TPE,51,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_小彎社會住宅,YouBike2.0_Xiaowan Social Housing,121.59368,25.0582,wsqqwctyd,向陽路258巷/重陽路39巷口(西南側),"Ln. 258, Xiangyang Rd. & Ln. 39, Chongyang Rd. Intersection (Southwest)"
TPE500111061,500111061,TPE,25,2,2025-05-27T10:12:05+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港展覽館站(6號出口),YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 6),121.6185,25.05465,wsqqx3pcu,南港路一段28號旁,"No. 28, Sec. 1, Nangang Rd."
TPE500111062,500111062,TPE,39,2,2025-05-27T10:47:17+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港展覽館站(4號出口),YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 4),121.61838,25.05535,wsqqx3pvc,南港路一段32號(4號出口),"No. 32, Sec. 1, Nangang Rd."
TPE500111063,500111063,TPE,17,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_成德綠地,YouBike2.0_Chengde Greens,121.58731,25.04675,wsqqqz95v,東新街65號東南側,"No. 65, Dongxin St. (Southeast)"
TPE500111064,500111064,TPE,16,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港公園(東新街170巷),"YouBike2.0_Nangang Park (Ln. 170, Dongxin St.)",121.59323,25.04134,wsqqqytkr,東新街170巷63號對側,"No. 63, Ln. 170, Dongxin St. (Opposite)"
TPE500111065,500111065,TPE,27,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中坡市民路口(東北側),YouBike2.0_Zhongpo Rd. & Civic Blvd. Intersection (Northeast),121.58028,25.04969,wsqqw8hj1,中坡北路/市民大道七段路口(東北側),"Zhongpo N. Rd. & Sec. 7, Civic Blvd. Intersection (Northeast)"
TPE500111066,500111066,TPE,14,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_昆陽公園,YouBike2.0_Kunyang Park,121.59425,25.0483,wsqqqzyhz,昆陽街173號對側,"No. 173, Kunyang St."
TPE500111067,500111067,TPE,18,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路二段178巷口,"YouBike2.0_Ln. 178, Sec. 2, Nangang Rd.",121.59969,25.05368,wsqqx0fhq,南港路二段 / 南港路二段178巷口(北側),"Sec. 2, Nangang Rd. & Ln. 178, Sec. 2, Nangang Rd. Intersection (North)"
TPE500111068,500111068,TPE,24,2,2025-05-27T10:17:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港車站(忠孝東路),YouBike2.0_Nangang Train Sta. (Zhongxiao E. Rd.),121.60766,25.05225,wsqqx0xgz,忠孝東路七段/興中路(西北側),"Sec. 7, Zhongxiao E. Rd. & Ln. 415, Sec. 7, Zhongxiao E. Rd. Intersection"
TPE500111069,500111069,TPE,48,2,2025-05-27T10:44:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港車站(興華路),YouBike2.0_Nangang Train Sta. (Xinghua Rd.),121.60633,25.05343,wsqqx0z4b,興華路/市民大道八段路口西北側人行道,"Xinghua Rd. & Sec. 8, Civic Blvd. Intersection (Northwest)"
TPE500111070,500111070,TPE,27,2,2025-05-27T10:42:15+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_玉成公園(成福路178巷口),"YouBike2.0_Yucheng Park (Ln. 178, Chengfu Rd.)",121.58735,25.04177,wsqqqy9ny,成福路178巷8號對側,"No. 8, Ln. 178, Chengfu Rd. (Opposite)"
TPE500111071,500111071,TPE,25,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_玉東公園(東新街),YouBike2.0_Yudong Park (Dongxin St.),121.58383,25.04998,wsqqw8nws,東新街/市民大道七段(北側),"Dongxin St. & Sec. 7, Civic Blvd. Intersection (North)"
TPE500111072,500111072,TPE,25,2,2025-05-27T10:42:15+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港出租國宅社區,YouBike2.0_Nangang Community,121.59302,25.03878,wsqqqyjm6,福德街373巷80號前,"No. 80, Ln. 373, Fude St."
TPE500111073,500111073,TPE,15,2,2025-05-27T10:48:18+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_成福路197巷口,"YouBike2.0_Ln. 197, Chengfu Rd.",121.58877,25.04066,wsqqqyd0r,成福路197巷/成福路,"Ln. 197, Chengfu Rd. & Chengfu Rd. Intersection"
TPE500111074,500111074,TPE,24,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港疏散門(基三號疏散門),YouBike2.0_Nangang Evacuating Gate,121.5892,25.05543,wsqqwc4w3,松河街398號對側,"No. 398, Songhe St. (Opposite)"
TPE500111075,500111075,TPE,17,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_成德立體停車場,YouBike2.0_Cheng De Liti Parking,121.58629,25.04557,wsqqqz2mj,成福路/東新街80巷10弄,"Chengfu Rd. & Aly. 10, Ln. 80, Dongxin St."
TPE500111076,500111076,TPE,18,2,2025-05-27T09:53:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港展覽館2館,YouBike2.0_Taipei Nangang Exhibition Center Hall 2,121.61646,25.05545,wsqqx3nqs,經貿二路/南港路一段(西北側),"Jingmao 2nd Rd. & Sec. 1, Nangang Rd. Intersection (Northwest)"
TPE500111077,500111077,TPE,15,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_舊莊派出所,YouBike2.0_Jiuzhuang Police Station,121.62274,25.03827,wsqqrw4fr,舊莊街一段/舊莊街一段215巷,"Sec. 1, Jiuzhuang St. & Ln. 215, Sec. 1, Jiuzhuang St. Intersection"
TPE500111078,500111078,TPE,15,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段80巷,"YouBike2.0_Ln. 80, Sec. 3, Nangang Rd.",121.59124,25.05394,wsqqwbujc,南港路三段/南港路三段80巷,"Sec. 3, Nangang Rd. & Ln. 80, Sec. 3, Nangang Rd. Intersection"
TPE500111079,500111079,TPE,28,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運昆陽站(4號出口),YouBike2.0_MRT Kunyang Sta. (Exit 4),121.59431,25.05066,wsqqwbq68,忠孝東路六段465號,"No. 465, Sec. 6, Zhongxiao E. Rd."
TPE500111080,500111080,TPE,12,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路六段278巷口,"YouBike2.0_Ln. 278, Sec. 6, Zhongxiao E. Rd.",121.58906,25.04916,wsqqwb43y,忠孝東路/忠孝東路六段278巷,"Zhongxiao E. Rd. & Ln. 278, Sec. 6, Zhongxiao E. Rd. Intersection"
TPE500111081,500111081,TPE,30,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中研院人文社會科學館,YouBike2.0_Humanities and Social Science Building,121.6118,25.04126,wsqqrqe5b,研究院路二段128號(人文社會科學館),"No. 128, Sec. 2, Academia Rd."
TPE500111082,500111082,TPE,12,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段130巷口,"YouBike2.0_Ln. 130, Sec. 3, Nangang Rd.",121.58781,25.05457,wsqqwc193,松河街380號對側,"No. 380, Songhe St. (Opposite)"
TPE500111083,500111083,TPE,16,2,2025-05-27T09:07:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段190巷口,"YouBike2.0_Ln. 190, Sec. 3, Nangang Rd.",121.58638,25.05381,wsqqwbbmp,松河街358號對側,"No. 358, Songhe St. (Opposite)"
TPE500111084,500111084,TPE,15,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路六段212巷口,"YouBike2.0_Ln. 212, Sec. 6, Zhongxiao E. Rd.",121.58742,25.0488,wsqqqzcrb,忠孝東路六段226號前,"No. 226, Sec. 6, Zhongxiao E. Rd."
TPE500111085,500111085,TPE,12,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_新富公園,YouBike2.0_Xinfu Park,121.61713,25.05296,wsqqx2ybh,富康街47巷2號對側,"No. 2, Ln. 47, Fukang St. (Opposite)"
TPE500111086,500111086,TPE,15,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_東新街63巷口,"YouBike2.0_Ln. 63, Dongxin St.",121.58605,25.04728,wsqqqz8qb,東新街/東新街63巷,"Dongxin St. & Ln. 63, Dongxin St. Intersection"
TPE500111087,500111087,TPE,15,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中興公園,YouBike2.0_Zhongxing Park,121.61481,25.04487,wsqqrrm0y,研究院路二段70巷10弄/研究院路二段98巷,"Aly. 10, Ln. 70, Sec. 2, Academia Rd. & Ln. 98, Sec. 2, Academia Rd. Intersection"
TPE500111088,500111088,TPE,29,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_向陽市民大道路口(西北側),YouBike2.0_XiangYang Rd. & Civic Blvd. Intersection (Northwest),121.59535,25.05163,wsqqwbx03,向陽路/市民大道七段,"XiangYang Rd. & Sec. 7, Civic Blvd. Intersection"
TPE500111089,500111089,TPE,26,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_向陽南港路口(西北側),YouBike2.0_XiangYang Rd. & NanGang Rd. Intersection (Northwest),121.5944,25.05486,wsqqwcn74,南港路二段312號,"No. 312, Sec. 2, NanGang Rd."
TPE500111090,500111090,TPE,14,2,2025-05-27T10:11:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_研究院路一段151巷口,"YouBike2.0_Ln. 151, Sec. 1, Academia Rd.",121.6162,25.04997,wsqqx2nnw,研究院路1段151巷18號前,"No. 18, Ln. 151, Sec. 1, Academia Rd."
TPE500111091,500111091,TPE,24,2,2025-05-27T10:16:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興中重陽路口,YouBike2.0_XingZhong Rd. & ChongYang Rd. Intersection,121.60674,25.05801,wsqqx1xm6,興中路/重陽路,XingZhong Rd. & ChongYang Rd. Intersection
TPE500111092,500111092,TPE,16,2,2025-05-27T10:38:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中研院近代史研究所研究大樓,"YouBike2.0_Institute of Modern History, Academia Sinica",121.61538,25.03999,wsqqrqmse,中研院近代史研究所研究大樓,"Institute of Modern History, Academia Sinica"
TPE500111093,500111093,TPE,16,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中研院人文社會科學研究中心,YouBike2.0_Research Center for Humanities and Social Sciences,121.61532,25.04159,wsqqrqttf,中研院人文社會科學研究中心,Research Center for Humanities and Social Sciences
TPE500111094,500111094,TPE,16,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中研院生態時代館,YouBike2.0_Academia Sinica Life Science Library,121.61342,25.04287,wsqqrqujq,中研院生態時代館,Academia Sinica Life Science Library
TPE500111095,500111095,TPE,20,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_玉成街(中坡北路50巷口),"YouBike2.0_YuCheng St. (Ln. 50, ZhongPo N. Rd.)",121.58192,25.04691,wsqqqxtkb,玉成街66-9號前,"No. 66-9, YuCheng St."
TPE500111096,500111096,TPE,20,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_東明公園,YouBike2.0_Dongming Park,121.60381,25.05469,wsqqx1j4n,南港路二段60巷16-19號,"No. 2, Ln. 245, Sec. 3, KangNing Rd. (Opposite)"
TPE500111097,500111097,TPE,36,2,2025-05-27T10:38:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運南港軟體園區站(1號出口),YouBike2.0_MRT Nangang Software Park Sta. (Exit 1),121.61498,25.06043,wsqqx6j7d,經貿二路231號前,"No. 231, JingMao 2nd Rd."
TPE500111098,500111098,TPE,13,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港花園社區A18,YouBike2.0_Nangang Garden Community A18,121.59111,25.04015,wsqqqy7vq,福德街與福德街373巷口東南側,"FuDe St. & Ln. 373, FuDe St. Intersection (Southeast)"
TPE500111113,500111113,TPE,20,2,2025-05-27T09:49:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_內湖機廠(港東街),YouBike2.0_Taipei Metro Neihu Depot (Gangdong St.),121.62189,25.058,wsqqx9dm7,經貿一路77號(港東街),"No. 77, Jingmao 1st Rd. (Gangdong St.)"
TPE500111114,500111114,TPE,30,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_市民昆陽街口,YouBike2.0_Civic Blvd. & KunyAng St. Intersection,121.59361,25.05124,wsqqwbmy0,市民大道七段/昆陽街東北側,"Sec. 7, Civic Blvd. & KunyAng St. Intersection (Northeast)"
TPE500111115,500111115,TPE,20,2,2025-05-27T10:21:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港機廠(北流),YouBike2.0_Nangang Depot Bus Station (Taipei Pop Music Center),121.6014,25.05156,wsqqx07rv,北流側忠孝東路七段/南港機廠公車站,"Sec. 7, ZhongXiao E. Rd. (Nangang Depot Bus Station)"
TPE500111116,500111116,TPE,40,2,2025-05-27T10:38:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路七段265巷,"YouBike2.0_Ln. 265, Sec. 7, Zhongxiao E. Rd.",121.60338,25.05216,wsqqx0sgk,忠孝東路七段265巷,"Ln. 265, Sec. 7, Zhongxiao E. Rd."
TPE500111117,500111117,TPE,24,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_昆陽東新街口,YouBike2.0_KunYang St. & DongXin St. Intersection,121.59401,25.04857,wsqqqzyn3,昆陽街177-179號(旁),"No. 177-179, KunYang St."
TPE500111118,500111118,TPE,20,2,2025-05-27T09:12:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北市捷運局機電工程處,"YouBike2.0_Systemwide E&M Project Office, DORTS, TCG",121.61795,25.0614,wsqqx6r3p,經貿一路265號,"No. 265, JingMao 1st Rd."
TPE500111119,500111119,TPE,37,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_經貿二路105巷口(經貿二路),"YouBike2.0_Ln. 105, JingMao 2nd Rd. (JingMao 2nd Rd.)",121.61704,25.05791,wsqqx3wuf,經貿二路131號南側,"No. 131, JingMao 2st Rd. (South)"
TPE500111120,500111120,TPE,20,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_經貿二路105巷口(經貿一路),"YouBike2.0_Ln. 105, JingMao 2nd Rd. (JingMao 1st Rd.)",121.61973,25.0586,wsqqx9bbc,經貿一路168號,"No. 168, JingMao 1st Rd."
TPE500111121,500111121,TPE,21,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_經貿二路185巷,"YouBike2.0_Ln. 185, JingMao 2nd Rd.",121.61698,25.06148,wsqqx6qc9,經貿二路185巷56號東側,"No. 56, Ln. 185, JingMao 2nd Rd. (East)"
TPE500111123,500111123,TPE,23,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_南港路三段106巷口(中華賓士),"YouBike2.0_Ln. 106, Sec. 3, NanGang Rd.",121.58928,25.05312,wsqqwbf95,南港路三段53號,"No. 53, Sec. 3, NanGang Rd."
TPE500111124,500111124,TPE,21,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中坡松隆路口,YouBike2.0_ZhongPo N. Rd. & SongLong Rd. Intersection,121.58028,25.04865,wsqqqxunc,中坡北路108號,"No. 108, ZhongPo N. Rd."
